,anneal_temp_unit,anneal_temperature,anneal_time,anneal_time_unit,contributor_key,cool_method,detector,label,magnification,micrograph_id,micron_bar,micron_bar_px,micron_bar_units,path,primary_microconstituent,sample_id,sample_key
1169,C,970.0,48.0,H,2,Q,SE,AC1 970C 48H Q,491x,1170,50.0,129,um,micrograph1170.tif,,27.0,27.0
1170,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,982x,1171,20.0,103,um,micrograph1171.tif,,30.0,30.0
1171,,,,,2,,SE,Gaunt - Utah 1.5 yr explant M,62x,1172,500.0,161,um,micrograph1172.tif,quality,43.0,43.0
1172,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,19641x,1173,1.0,103,um,micrograph1173.tif,spheroidite,4.0,4.0
1173,,,,,2,,SE,SIS_XL.TIF,,1174,10.0,129,um,micrograph1174.tif,martensite,47.0,47.0
1174,,,,,2,,BSE,SIS_XL.TIF,638x,1175,20.0,67,um,micrograph1175.tif,hole,47.0,47.0
1175,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1176,20.0,103,um,micrograph1176.tif,spheroidite,37.0,37.0
1176,,,,,2,,SE,AC1 IS1010H 35X etched,1473X,1177,20.0,154,um,micrograph1177.tif,martensite,41.0,41.0
1177,,,,,2,,SE,,246x,1178,100.0,129,um,micrograph1178.tif,,,
1178,,,,,2,,BSE,SIS_XL.TIF,246x,1179,100.0,129,um,micrograph1179.bmp,indent,47.0,47.0
1179,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,1180,20.0,103,um,micrograph1180.tif,spheroidite,39.0,39.0
1180,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,1964X,1181,10.0,103,um,micrograph1181.tif,,30.0,30.0
1181,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,118x,1182,200.0,124,um,micrograph1182.tif,network,24.0,24.0
1182,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,3437X,1183,5.0,90,um,micrograph1183.tif,spheroidite,29.0,29.0
1183,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,344x,1184,50.0,90,um,micrograph1184.tif,,24.0,24.0
1184,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,1185,20.0,103,um,micrograph1185.tif,spheroidite,33.0,33.0
1185,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1186,20.0,103,um,micrograph1186.tif,spheroidite,37.0,37.0
1186,,,,,2,,BSE,SIS_XL.TIF,491x,1187,50.0,129,um,micrograph1187.bmp,indent,47.0,47.0
1187,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,4910X,1188,5.0,129,um,micrograph1188.tif,spheroidite,16.0,16.0
1188,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1189,20.0,103,um,micrograph1189.tif,spheroidite,37.0,37.0
1189,C,900.0,5.0,M,2,Q,SE,AC1 900C 5M Q,4910X,1190,5.0,129,um,micrograph1190.tif,quality,22.0,22.0
1190,,,,,2,,SE,,246x,1191,100.0,129,um,micrograph1191.tif,,,
1191,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,4910X,1192,5.0,129,um,micrograph1192.tif,spheroidite,18.0,18.0
1192,C,970.0,48.0,H,2,Q,SE,AC1 970C 48H Q,982x,1193,20.0,103,um,micrograph1193.tif,spheroidite,27.0,27.0
1193,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,4910X,1194,5.0,129,um,micrograph1194.tif,quality,34.0,34.0
1194,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1964X,1195,10.0,103,um,micrograph1195.png,spheroidite,37.0,37.0
1195,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,4910X,1196,5.0,129,um,micrograph1196.tif,spheroidite,6.0,6.0
1196,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,,1197,2.0,83,um,micrograph1197.tif,spheroidite,6.0,6.0
1197,,,,,2,,SE,AC1 IS1010H 35X etched,98X,1198,200.0,103,um,micrograph1198.tif,network,41.0,41.0
1198,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1199,5.0,90,um,micrograph1199.tif,spheroidite,40.0,40.0
1199,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1200,10.0,103,um,micrograph1200.png,spheroidite,40.0,40.0
1200,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,3437x,1201,5.0,90,um,micrograph1201.tif,spheroidite,24.0,24.0
1201,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1202,20.0,103,um,micrograph1202.tif,spheroidite,36.0,36.0
1202,,,,,2,,BSE,SIS_XL.TIF,,1203,10.0,129,um,micrograph1203.tif,hole,47.0,47.0
1203,,,,,2,,SE,,982x,1204,20.0,103,um,micrograph1204.tif,pearlite+widmanstatten,,
1204,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,1964X,1205,10.0,103,um,micrograph1205.tif,spheroidite,23.0,23.0
1205,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,1964X,1206,10.0,103,um,micrograph1206.tif,pearlite+spheroidite,5.0,5.0
1206,C,970.0,90.0,M,2,FC,BSE,AC1 970C 90M FC,246x,1207,100.0,129,um,micrograph1207.tif,spheroidite,35.0,35.0
1207,,,,,2,,BSE,IN3 Unetched,1964X,1208,10.0,103,um,micrograph1208.tif,crack,45.0,45.0
1208,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,1473X,1209,20.0,154,um,micrograph1209.tif,,30.0,30.0
1209,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1210,200.0,103,um,micrograph1210.tif,network,37.0,37.0
1210,,,,,2,,SE,SIS_XL.TIF,79x,1211,200.0,83,um,micrograph1211.tif,sample,47.0,47.0
1211,,,,,2,,BSE,,1473X,1212,20.0,154,um,micrograph1212.tif,,,
1212,,,,,2,,SE,ET Gyro,4910x,1213,5.0,129,um,micrograph1213.tif,pearlite,42.0,42.0
1213,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,246x,1214,100.0,129,um,micrograph1214.tif,pearlite+widmanstatten,8.0,8.0
1214,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,982x,1215,20.0,103,um,micrograph1215.tif,pearlite+widmanstatten,8.0,8.0
1215,,,,,2,,SE,SIS_XL.TIF,24551X,1216,1.0,129,um,micrograph1216.tif,pearlite,47.0,47.0
1216,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,98x,1217,200.0,103,um,micrograph1217.png,network,37.0,37.0
1217,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,1178X,1218,20.0,124,um,micrograph1218.tif,spheroidite+widmanstatten,35.0,35.0
1218,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,982x,1219,20.0,103,um,micrograph1219.tif,spheroidite+widmanstatten,37.0,37.0
1219,,,,,2,,BSE,ET Gyro,982x,1220,20.0,103,um,micrograph1220.tif,quality,42.0,42.0
1220,,,,,2,,BSE,,491x,1221,50.0,129,um,micrograph1221.tif,quality,,
1221,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,491x,1222,50.0,129,um,micrograph1222.tif,quality,34.0,34.0
1222,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1223,10.0,103,um,micrograph1223.tif,spheroidite,40.0,40.0
1223,,,,,2,,SE,,344x,1224,50.0,90,um,micrograph1224.tif,,,
1224,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,147x,1225,200.0,154,um,micrograph1225.tif,,25.0,25.0
1225,,,,,2,,SE,IN1 Etched Sample,491x,1226,50.0,129,um,micrograph1226.tif,pearlite+spheroidite,44.0,44.0
1226,,,,,2,,SE,,1964X,1227,10.0,103,um,micrograph1227.tif,pearlite+spheroidite,,
1227,,,,,2,,SE,,49X,1228,500.0,129,um,micrograph1228.tif,network,,
1228,,,,,2,,BSE,,,1229,500.0,129,um,micrograph1229.tif,,,
1229,,,,,2,,SE,,1473X,1230,20.0,154,um,micrograph1230.tif,,,
1230,,,,,2,,SE,,638x,1231,20.0,67,um,micrograph1231.tif,,,
1231,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,1964X,1232,10.0,103,um,micrograph1232.tif,spheroidite,23.0,23.0
1232,,,,,2,,SE,SIS_XL.TIF,147x,1233,200.0,154,um,micrograph1233.bmp,indent,47.0,47.0
1233,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1234,5.0,129,um,micrograph1234.tif,spheroidite,7.0,7.0
1234,,,,,2,,BSE,SIS_XL.TIF,,1235,500.0,129,um,micrograph1235.tif,crack,47.0,47.0
1235,,,,,2,,SE,IN3 Unetched,35x,1236,500.0,92,um,micrograph1236.tif,quality,45.0,45.0
1236,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,344x,1237,50.0,90,um,micrograph1237.tif,,30.0,30.0
1237,,,,,2,,SE,AC1 + vickers mark,98x,1238,200.0,103,um,micrograph1238.tif,network,3.0,3.0
1238,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1964X,1239,10.0,103,um,micrograph1239.tif,spheroidite,38.0,38.0
1239,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,98x,1240,200.0,103,um,micrograph1240.tif,network,34.0,34.0
1240,,,,,2,,SE,,4910x,1241,5.0,129,um,micrograph1241.tif,pearlite+spheroidite,,
1241,,,,,2,,SE,IN1 Etched Sample,49102x,1242,500.0,129,nm,micrograph1242.tif,quality,44.0,44.0
1242,C,1100.0,1.0,H,2,650-1H,SE,AC1 1100C 1H 650C 1H,491x,1243,50.0,129,um,micrograph1243.tif,pearlite+spheroidite,5.0,5.0
1243,,,,,2,,SE,SIS_XL.TIF,4910X,1244,5.0,129,um,micrograph1244.tif,,47.0,47.0
1244,,,,,2,,SE,,246x,1245,100.0,129,um,micrograph1245.tif,,,
1245,,,,,2,,SE,AC1 + vickers mark,246x,1246,100.0,129,um,micrograph1246.tif,,3.0,3.0
1246,,,,,2,,SE,IN1 Etched Sample,786x,1247,20.0,83,um,micrograph1247.tif,pearlite+spheroidite,44.0,44.0
1247,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1248,5.0,129,um,micrograph1248.tif,spheroidite,7.0,7.0
1248,C,970.0,90.0,M,2,AR,SE,AC1 970C 90M AR,1964X,1249,10.0,103,um,micrograph1249.tif,spheroidite,29.0,29.0
1249,,,,,2,,SE,ET Gyro,3437X,1250,5.0,90,um,micrograph1250.tif,quality,42.0,42.0
1250,,,,,2,,SE,AC1 + vickers mark,638x,1251,20.0,67,um,micrograph1251.tif,indent,3.0,3.0
1251,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,3437X,1252,5.0,90,um,micrograph1252.tif,spheroidite+widmanstatten,34.0,34.0
1252,,,,,2,,SE,,491x,1253,50.0,129,um,micrograph1253.tif,hole,,
1253,,,,,2,,SE,,49X,1254,500.0,129,um,micrograph1254.tif,network,,
1254,,,,,2,,SE,,1473X,1255,20.0,154,um,micrograph1255.tif,pearlite+widmanstatten,,
1255,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1256,10.0,103,um,micrograph1256.tif,spheroidite,33.0,33.0
1256,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1178X,1257,20.0,124,um,micrograph1257.tif,spheroidite,21.0,21.0
1257,,,,,2,,SE,,982x,1258,20.0,103,um,micrograph1258.tif,,,
1258,,,,,2,,SE,,49X,1259,500.0,129,um,micrograph1259.tif,network,,
1259,,,,,2,,SE,AC1 + vickers mark,11785x,1260,2.0,124,um,micrograph1260.tif,pearlite,3.0,3.0
1260,C,900.0,24.0,H,2,Q,SE,AC1 900C 24H Q,982x,1261,20.0,103,um,micrograph1261.tif,spheroidite+widmanstatten,20.0,20.0
1261,C,1000.0,5.0,M,2,Q,SE,AC1 1000C 5M Q,,1262,10.0,129,um,micrograph1262.tif,spheroidite,4.0,4.0
1262,,,,,2,,SE,ET Gyro,982x,1263,20.0,103,um,micrograph1263.tif,quality,42.0,42.0
1263,,,,,2,,SE,IN3 Unetched,98X,1264,200.0,103,um,micrograph1264.tif,quality,45.0,45.0
1264,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,4910X,1265,5.0,129,um,micrograph1265.tif,spheroidite,2.0,2.0
1265,C,800.0,90.0,M,2,Q,SE,AC1 800C 90M Q,246x,1266,100.0,129,um,micrograph1266.tif,network,12.0,12.0
1266,,,,,2,,BSE,,,1267,10.0,129,um,micrograph1267.tif,pearlite+widmanstatten,,
1267,,,,,2,,SE,,1178X,1268,20.0,124,um,micrograph1268.tif,pearlite+spheroidite,,
1268,,,,,2,,BSE,,,1269,500.0,129,um,micrograph1269.tif,,,
1269,,,,,2,,BSE,SIS_XL.TIF,98x,1270,200.0,103,um,micrograph1270.bmp,indent,47.0,47.0
1270,,,,,2,,SE,,,1271,10.0,129,um,micrograph1271.tif,pearlite+spheroidite,,
1271,C,800.0,3.0,H,2,Q,BSE,AC1 800C 3H Q,98x,1272,200.0,103,um,micrograph1272.tif,network,7.0,7.0
1272,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,786x,1273,20.0,83,um,micrograph1273.tif,spheroidite,33.0,33.0
1273,,,,,2,,SE,,49X,1274,500.0,129,um,micrograph1274.tif,network,,
1274,,,,,2,,SE,SIS_XL.TIF,,1275,10.0,129,um,micrograph1275.tif,hole,47.0,47.0
1275,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,246x,1276,100.0,129,um,micrograph1276.tif,,33.0,33.0
1276,,,,,2,,BSE,SIS_XL.TIF,98x,1277,200.0,103,um,micrograph1277.tif,,47.0,47.0
1277,,,,,2,,SE,IN3 Unetched,36x,1278,500.0,95,um,micrograph1278.tif,crack,45.0,45.0
1278,,,,,2,,SE,,9820X,1279,2.0,103,um,micrograph1279.tif,pearlite,,
1279,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,982x,1280,20.0,103,um,micrograph1280.tif,spheroidite,32.0,32.0
1280,,,,,2,,BSE,AC1 IS1010H 35X etched,786x,1281,20.0,83,um,micrograph1281.tif,martensite,41.0,41.0
1281,,,,,2,,SE,SIS_XL.TIF,98X,1282,200.0,103,um,micrograph1282.bmp,indent,47.0,47.0
1282,C,970.0,3.0,H,2,Q,SE,AC1 970C 3H Q,98X,1283,200.0,103,um,micrograph1283.tif,network,37.0,37.0
1283,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1284,20.0,103,um,micrograph1284.tif,spheroidite,36.0,36.0
1284,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,982x,1285,20.0,103,um,micrograph1285.tif,spheroidite,17.0,17.0
1285,,,,,2,,BSE,,,1286,500.0,129,um,micrograph1286.tif,sample,,
1286,,,,,2,,SE,,982x,1287,20.0,103,um,micrograph1287.tif,pearlite+widmanstatten,,
1287,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,786x,1288,20.0,83,um,micrograph1288.tif,spheroidite,24.0,24.0
1288,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1289,10.0,103,um,micrograph1289.tif,spheroidite,40.0,40.0
1289,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,786x,1290,20.0,83,um,micrograph1290.tif,,24.0,24.0
1290,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,98x,1291,200.0,103,um,micrograph1291.tif,network,33.0,33.0
1291,,,,,2,,SE,SIS_XL.TIF,98x,1292,200.0,103,um,micrograph1292.bmp,indent,47.0,47.0
1292,,,,,2,,SE,IN1 Etched Sample,11785x,1293,2.0,124,um,micrograph1293.tif,quality,44.0,44.0
1293,,,,,2,,SE,SIS_XL.TIF,3437x,1294,5.0,90,um,micrograph1294.tif,pearlite,47.0,47.0
1294,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1964X,1295,10.0,103,um,micrograph1295.png,spheroidite,36.0,36.0
1295,,,,,2,,SE,,14731x,1296,2.0,154,um,micrograph1296.tif,hole,,
1296,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,62x,1297,500.0,161,um,micrograph1297.tif,quality,43.0,43.0
1297,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,1178X,1298,20.0,124,um,micrograph1298.tif,spheroidite+widmanstatten,34.0,34.0
1298,,,,,2,,SE,IN3 Unetched,35x,1299,500.0,92,um,micrograph1299.tif,sample,45.0,45.0
1299,C,800.0,5.0,M,2,Q,SE,AC1 800C 5M Q,7856X,1300,2.0,83,um,micrograph1300.tif,pearlite,8.0,8.0
1300,,,,,2,,SE,IN3 Unetched,,1301,2.0,103,um,micrograph1301.tif,quality,45.0,45.0
1301,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,98X,1302,200.0,103,um,micrograph1302.tif,network,35.0,35.0
1302,,,,,2,,SE,,982x,1303,20.0,103,um,micrograph1303.tif,pearlite+spheroidite,,
1303,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1178X,1304,20.0,124,um,micrograph1304.tif,spheroidite,24.0,24.0
1304,,,,,2,,SE,ET Gyro,,1305,500.0,129,um,micrograph1305.tif,network,42.0,42.0
1305,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,1964X,1306,10.0,103,um,micrograph1306.tif,spheroidite,21.0,21.0
1306,,,,,2,,SE,IN3 Unetched,982x,1307,20.0,103,um,micrograph1307.tif,crack,45.0,45.0
1307,,,,,2,,SE,,491x,1308,50.0,129,um,micrograph1308.tif,hole,,
1308,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,98X,1309,200.0,103,um,micrograph1309.png,network,39.0,39.0
1309,,,,,2,,BSE,Midrex DRI,98x,1310,200.0,103,um,micrograph1310.tif,sample,46.0,46.0
1310,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,491x,1311,50.0,129,um,micrograph1311.tif,spheroidite+widmanstatten,32.0,32.0
1311,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,4910X,1312,5.0,129,um,micrograph1312.tif,crack,38.0,38.0
1312,,,,,2,,SE,,4910X,1313,5.0,129,um,micrograph1313.tif,quality,,
1313,,,,,2,,SE,IN3 Unetched,98X,1314,200.0,103,um,micrograph1314.tif,crack,45.0,45.0
1314,,,,,2,,BSE,SIS_XL.TIF,246x,1315,100.0,129,um,micrograph1315.bmp,indent,47.0,47.0
1315,,,,,2,,SE,SIS_XL.TIF,491x,1316,50.0,129,um,micrograph1316.tif,martensite,47.0,47.0
1316,,,,,2,,SE,,63833X,1317,200.0,67,nm,micrograph1317.tif,quality,,
1317,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,4910X,1318,5.0,129,um,micrograph1318.tif,spheroidite,2.0,2.0
1318,,,,,2,,BSE,,4910X,1319,5.0,129,um,micrograph1319.tif,quality,,
1319,,,,,2,,,,786x,1320,20.0,83,um,micrograph1320.tif,,,
1320,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,98x,1321,200.0,103,um,micrograph1321.tif,network,24.0,24.0
1321,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,1964X,1322,10.0,103,um,micrograph1322.tif,spheroidite,6.0,6.0
1322,,,,,2,,SE,,49X,1323,500.0,129,um,micrograph1323.tif,,,
1323,,,,,2,,SE,SIS_XL.TIF,32X,1324,500.0,85,um,micrograph1324.tif,network,47.0,47.0
1324,,,,,2,,BSE,,4910x,1325,5.0,129,um,micrograph1325.tif,,,
1325,,,,,2,,BSE,SIS_XL.TIF,,1326,2.0,103,um,micrograph1326.tif,pearlite,47.0,47.0
1326,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,3437X,1327,5.0,90,um,micrograph1327.tif,spheroidite,26.0,26.0
1327,,,,,2,,SE,,147x,1328,200.0,154,um,micrograph1328.tif,,,
1328,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,1964X,1329,10.0,103,um,micrograph1329.tif,spheroidite,2.0,2.0
1329,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1473X,1330,20.0,154,um,micrograph1330.tif,spheroidite,32.0,32.0
1330,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1473X,1331,20.0,154,um,micrograph1331.tif,spheroidite+widmanstatten,39.0,39.0
1331,,,,,2,,SE,IN1 Etched Sample,,1332,2.0,103,um,micrograph1332.tif,pearlite,44.0,44.0
1332,,,,,2,,SE,SIS_XL.TIF,6383X,1333,2.0,67,um,micrograph1333.tif,pearlite,47.0,47.0
1333,C,970.0,24.0,H,2,FC,,AC1 970C 24H FC,18X,1334,1.0,93,mm,micrograph1334.tif,sample,30.0,30.0
1334,,,,,2,,BSE,,35x,1335,500.0,92,um,micrograph1335.tif,crack,,
1335,,,,,2,,SE,,1964X,1336,10.0,103,um,micrograph1336.tif,hole,,
1336,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,4910X,1337,5.0,129,um,micrograph1337.tif,spheroidite,18.0,18.0
1337,,,,,2,,SE,SIS_XL.TIF,9820X,1338,2.0,103,um,micrograph1338.tif,pearlite,47.0,47.0
1338,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,,1339,2.0,67,um,micrograph1339.tif,spheroidite,14.0,14.0
1339,,,,,2,,SE,,24551X,1340,1.0,129,um,micrograph1340.tif,quality,,
1340,,,,,2,,BSE,,491x,1341,50.0,129,um,micrograph1341.tif,quality,,
1341,,,,,2,,BSE,Midrex DRI,98x,1342,200.0,103,um,micrograph1342.tif,sample,46.0,46.0
1342,,,,,2,,SE,Gaunt - Utah 1.5 yr explant M,3437X,1343,5.0,90,um,micrograph1343.tif,quality,43.0,43.0
1343,C,800.0,3.0,H,2,Q,BSE,AC1 800C 3H Q,98X,1344,200.0,103,um,micrograph1344.tif,network,7.0,7.0
1344,,,,,2,,SE,SIS_XL.TIF,,1345,100.0,103,um,micrograph1345.tif,,47.0,47.0
1345,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,4910X,1346,5.0,129,um,micrograph1346.tif,crack,38.0,38.0
1346,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,98x,1347,200.0,103,um,micrograph1347.tif,network,34.0,34.0
1347,C,900.0,3.0,H,2,Q,SE,AC1 900C 3H Q,982x,1348,20.0,103,um,micrograph1348.tif,spheroidite,21.0,21.0
1348,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1349,10.0,103,um,micrograph1349.tif,spheroidite,40.0,40.0
1349,,,,,2,,BSE,ET Gyro,94x,1350,200.0,99,um,micrograph1350.tif,quality,42.0,42.0
1350,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,98x,1351,200.0,103,um,micrograph1351.tif,network,32.0,32.0
1351,,,,,2,,BSE,SIS_XL.TIF,246x,1352,100.0,129,um,micrograph1352.bmp,indent,47.0,47.0
1352,,,,,2,,SE,,11785x,1353,2.0,124,um,micrograph1353.tif,quality,,
1353,,,,,2,,SE,,491x,1354,50.0,129,um,micrograph1354.tif,,,
1354,,,,,2,,BSE,SIS_XL.TIF,,1355,10.0,129,um,micrograph1355.tif,hole,47.0,47.0
1355,C,800.0,8.0,H,2,Q,SE,AC1 800C 8H Q,1964X,1356,10.0,103,um,micrograph1356.tif,spheroidite,16.0,16.0
1356,,,,,2,,SE,,982x,1357,20.0,103,um,micrograph1357.tif,pearlite+spheroidite,,
1357,,,,,2,,SE,IN1 Etched Sample,,1358,2.0,103,um,micrograph1358.tif,pearlite,44.0,44.0
1358,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,982x,1359,20.0,103,um,micrograph1359.tif,spheroidite,13.0,13.0
1359,,,,,2,,BSE,Midrex DRI,98x,1360,200.0,103,um,micrograph1360.tif,sample,46.0,46.0
1360,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,4910X,1361,5.0,129,um,micrograph1361.tif,spheroidite,26.0,26.0
1361,,,,,2,,BSE,SIS_XL.TIF,1473X,1362,20.0,154,um,micrograph1362.bmp,crack,47.0,47.0
1362,,,,,2,,SE,IN3 Unetched,246x,1363,100.0,129,um,micrograph1363.tif,hole,45.0,45.0
1363,,,,,2,,SE,,49102x,1364,500.0,129,nm,micrograph1364.tif,pearlite,,
1364,,,,,2,,BSE,SIS_XL.TIF,246x,1365,100.0,129,um,micrograph1365.bmp,indent,47.0,47.0
1365,,,,,2,,SE,,982x,1366,20.0,103,um,micrograph1366.tif,pearlite+spheroidite,,
1366,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,1964X,1367,10.0,103,um,micrograph1367.tif,spheroidite+widmanstatten,34.0,34.0
1367,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,1964X,1368,10.0,103,um,micrograph1368.tif,spheroidite,28.0,28.0
1368,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,344x,1369,50.0,90,um,micrograph1369.tif,sample,30.0,30.0
1369,,,,,2,,SE,SIS_XL.TIF,982x,1370,20.0,103,um,micrograph1370.tif,pearlite+widmanstatten,47.0,47.0
1370,,,,,2,,SE,ET Gyro,,1371,500.0,128,um,micrograph1371.tif,network,42.0,42.0
1371,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,1964X,1372,10.0,103,um,micrograph1372.tif,spheroidite,2.0,2.0
1372,,,,,2,,BSE,SIS_XL.TIF,98x,1373,200.0,103,um,micrograph1373.bmp,indent,47.0,47.0
1373,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,98X,1374,200.0,103,um,micrograph1374.png,network,39.0,39.0
1374,,,,,2,,SE,,4910X,1375,5.0,129,um,micrograph1375.tif,quality,,
1375,,,,,2,,SE,,49102x,1376,500.0,129,nm,micrograph1376.tif,pearlite,,
1376,,,,,2,,SE,SIS_XL.TIF,246x,1377,100.0,129,um,micrograph1377.tif,sample,47.0,47.0
1377,,,,,2,,SE,,3437x,1378,5.0,90,um,micrograph1378.tif,pearlite,,
1378,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1379,20.0,103,um,micrograph1379.tif,spheroidite,25.0,25.0
1379,,,,,2,,SE,IN1 Etched Sample,14731x,1380,2.0,154,um,micrograph1380.tif,hole,44.0,44.0
1380,,,,,2,,BSE,SIS_XL.TIF,3437x,1381,5.0,90,um,micrograph1381.tif,,47.0,47.0
1381,,,,,2,,BSE,SIS_XL.TIF,98x,1382,200.0,103,um,micrograph1382.bmp,indent,47.0,47.0
1382,,,,,2,,SE,IN3 Unetched,982x,1383,20.0,103,um,micrograph1383.tif,crack,45.0,45.0
1383,,,,,2,,SE,SIS_XL.TIF,34372X,1384,500.0,90,nm,micrograph1384.tif,pearlite,47.0,47.0
1384,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,,1385,2.0,83,um,micrograph1385.tif,spheroidite,33.0,33.0
1385,,,,,2,,SE,SIS_XL.TIF,246x,1386,100.0,129,um,micrograph1386.bmp,indent,47.0,47.0
1386,,,,,2,,SE,SIS_XL.TIF,4910X,1387,5.0,129,um,micrograph1387.tif,,47.0,47.0
1387,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,,1388,2.0,103,um,micrograph1388.tif,spheroidite,18.0,18.0
1388,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1389,10.0,103,um,micrograph1389.png,spheroidite,40.0,40.0
1389,,,,,2,,SE,,3437x,1390,5.0,90,um,micrograph1390.tif,pearlite+spheroidite,,
1390,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,1964X,1391,10.0,103,um,micrograph1391.tif,spheroidite,13.0,13.0
